StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,musicaccess,sad.song,sad.song.artist,ProlificID,deq_1_1,deq_1_2,deq_1_3,deq_1_4,mip.timinmg_First Click,mip.timinmg_Last Click,mip.timinmg_Page Submit,mip.timinmg_Click Count,deq_2_1,deq_2_2,deq_2_3,deq_2_4,song.timing_First Click,song.timing_Last Click,song.timing_Page Submit,song.timing_Click Count,deq_3_1,deq_3_2,deq_3_3,deq_3_4,reg.use_1,mecscale_1,mecscale_2,mecscale_3,mecscale_4,mecscale_5,mecscale_6,mecscale_7,mecscale_8,rrq_1,rrq_2,rrq_3,rrq_4,rrq_5,rrq_6,rrq_7,rrq_8,rrq_9,rrq_10,rrq_11,rrq_12,musebaq_1,musebaq_2,musebaq_3,musebaq_4,musebaq_5,musebaq_6,musebaq_7,musebaq_8,musebaq_9,age,gender,hours.listen,Q77
2018-12-05 17:17:13,2018-12-05 17:28:40,0,*******,100,687,1,2018-12-05 17:28:40,R_2DP3BBDpJ0hBJPu,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The edges,Catherine mcgrath,5afefe720d501200018bba23,4,1,5,4,0,0,139.815,0,4,3,5,4,0,0,180.209,0,5,2,6,5,65,2,1,1,2,1,1,2,1,2,1,2,2,1,5,1,2,4,4,2,1,4,4,4,3,4,4,3,2,1,7,1,3,1
2018-12-05 17:19:17,2018-12-05 17:34:17,0,*******,100,899,1,2018-12-05 17:34:17,R_10ShswUBmyieO4U,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Chanel ","Frank Ocean ",5ba177f1a4ff4e00017327bf,1,1,2,2,154.535,154.535,155.237,1,1,1,1,1,5.21,116.577,180.066,3,1,1,2,1,18,2,1,2,1,2,1,1,2,3,4,2,4,3,2,3,4,4,2,4,2,5,5,5,5,5,5,2,5,2,1,1,3,1
2018-12-05 17:20:03,2018-12-05 17:37:01,0,*******,100,1017,1,2018-12-05 17:37:02,R_wTQMONc5W3EpZS1,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"the scientist ",coldplay,5b534b71ede1fe0001041c06,2,1,1,1,0,0,149.336,0,2,2,4,1,0,0,180.122,0,2,2,3,1,40,1,1,2,1,1,1,2,2,4,5,5,5,4,2,5,4,1,2,5,5,2,2,2,2,2,2,2,2,2,5,1,2,3
2018-12-05 17:31:38,2018-12-05 17:42:20,0,*******,100,641,1,2018-12-05 17:42:20,R_1gtGM0h7G6Zpkgh,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"My heart will go on ","Celine Dion ",5ba8b89d9629a90001b3fd13,1,1,2,1,176.059,176.059,177.007,1,1,2,2,1,6.804,9.788,180.027,4,1,1,2,1,61,2,1,2,1,1,1,2,2,4,4,4,5,4,1,4,4,1,1,4,4,2,2,2,2,3,4,4,4,2,6,1,3,3
2018-12-05 17:35:43,2018-12-05 17:45:52,0,*******,100,609,1,2018-12-05 17:45:52,R_1H5n74xKb9YEi6N,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Happier,Ed Sheeran,5be86d1332e63c0001172bd0,1,1,2,1,140.117,140.117,143.033,1,1,4,6,4,3.567,168.845,180.032,8,5,3,5,5,90,2,1,1,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,4,4,5,4,5,5,5,5,5,5,4,7,1,3,4
2018-12-05 17:27:25,2018-12-05 17:47:04,0,*******,100,1179,1,2018-12-05 17:47:04,R_YSVGqngYtxmJsAx,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The Nights,Avicci,5c01991bc2a14c00017a2da5,1,1,2,4,0,0,142.954,0,5,6,6,4,3.332,19.843,180.065,10,2,3,5,2,31,1,1,2,1,1,1,2,2,4,4,5,5,4,2,1,2,4,5,3,2,5,5,5,4,5,4,5,4,2,3,0,3,1
2018-12-05 17:42:00,2018-12-05 17:53:16,0,*******,100,675,1,2018-12-05 17:53:17,R_10C2GH0Dsy00uAh,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Rock and roll suicide ",David Bowie,5b1eb5363522660001b4610e,4,3,3,2,140.893,140.893,141.7,1,5,3,5,3,10.366,111.407,180.128,2,5,2,5,4,78,2,2,2,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,4,4,2,2,2,2,4,2,2,3,2,8,1,3,5
2018-12-05 17:42:46,2018-12-05 17:54:36,0,*******,100,709,1,2018-12-05 17:54:36,R_1FaBiplRhxzRFIu,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Suddenly I see,KT Tunstall,5bed95eb18e9370001316457,2,1,2,2,144.815,144.815,145.45,1,2,3,5,1,7.518,135.659,180.048,4,2,2,3,1,84,2,1,1,1,1,2,2,2,2,5,5,4,5,1,5,5,1,2,5,4,5,4,3,3,5,5,4,5,1,3,1,3,1
2018-12-05 17:50:53,2018-12-05 18:01:01,0,*******,100,607,1,2018-12-05 18:01:01,R_1ilA82aG6NqDwmv,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Wake me up when September ends,Green Day,59f8656dda08940001d4eb12,1,1,1,1,0,0,143.934,0,1,1,1,1,0,0,180.113,0,2,1,1,2,12,2,1,1,1,2,1,2,2,4,4,4,4,4,2,4,4,1,2,4,4,2,3,3,4,4,4,1,5,1,8,0,4,3
2018-12-05 17:50:55,2018-12-05 18:01:03,0,*******,100,607,1,2018-12-05 18:01:03,R_12PUVr32Pj37aWe,*******,*******,*******,*******,*******,*******,anonymous,EN,1,To Build a Home,The Cinematic Orchestra,5c06be3ab65da90001a8dc49,1,1,2,1,43.674,43.674,150.741,1,4,4,5,4,0,0,180.008,0,4,4,5,5,72,2,1,1,1,2,1,2,2,4,5,5,5,4,2,4,5,1,1,5,5,5,5,5,4,5,5,3,4,2,7,1,5,3
2018-12-05 17:48:24,2018-12-05 18:03:18,0,*******,100,894,1,2018-12-05 18:03:19,R_vV113a5LxUiF1YZ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Fairytale of New York,The Pouges & Kirsty McColl,5bb90f8f945b460001e7d5f1,3,5,5,6,139.363,139.363,141.072,1,5,6,6,6,28.974,79.029,180.044,5,5,6,7,6,68,2,1,1,1,1,1,2,2,3,4,4,5,4,2,4,4,4,2,4,4,4,3,4,3,4,4,3,4,4,7,0,3,1
2018-12-05 17:48:48,2018-12-05 18:05:09,0,*******,100,981,1,2018-12-05 18:05:10,R_12g9y6owJ8cDmZn,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Somewhere over the rainbow,"Judy Garland ",5c06c678594d92000166c047,4,5,4,4,153.058,153.058,153.957,1,4,4,5,4,11.165,138.931,180.12,6,6,5,6,6,85,1,1,1,1,1,1,2,2,4,4,5,4,4,1,4,4,2,2,4,4,4,4,4,3,5,5,5,5,4,8,0,8,1
2018-12-05 17:53:10,2018-12-05 18:05:58,0,*******,100,767,1,2018-12-05 18:05:58,R_2QGJD1SdaBAFi0H,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Time To Say Goodbye,Andrea Bocelli,5a7df8a0b093f80001a79a72,3,1,1,1,0,0,139.693,0,1,1,4,1,0,0,181.243,0,2,1,2,1,29,2,2,1,2,2,2,1,2,4,4,4,4,4,2,4,4,2,2,2,4,4,4,4,4,4,4,1,2,2,7,0,5,3
2018-12-05 17:56:47,2018-12-05 18:07:18,0,*******,100,631,1,2018-12-05 18:07:19,R_12rpNlqYHT41C8H,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Lovely,Billie Eilish & Khalid,5b9118ad2f7c0c000181e6dc,2,1,2,1,0,0,146.09,0,3,5,5,4,172.539,177.047,180.082,2,4,3,5,6,91,2,1,2,1,1,1,2,2,4,4,3,5,5,2,5,4,3,2,5,4,5,5,4,4,5,5,5,5,4,1,1,4,1
2018-12-05 17:58:46,2018-12-05 18:07:27,0,*******,100,520,1,2018-12-05 18:07:27,R_2aX23uACu2zk0kb,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The Scientist,Coldplay,5aa29e551ade740001b94c25,3,3,2,4,0,0,140.285,0,2,6,6,5,0,0,180.01,0,4,3,4,2,61,2,1,1,1,1,1,2,2,4,4,5,5,4,2,4,5,1,2,4,4,2,4,4,4,5,5,5,4,2,5,0,3,1
2018-12-05 18:02:18,2018-12-05 18:11:43,0,*******,100,564,1,2018-12-05 18:11:43,R_1jSTnEp9fnHGfK6,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Six Years,Old Gray,5978de6ca0b66b0001ea6bca,3,1,2,4,0,0,139.997,0,3,1,3,4,0,0,180.009,0,3,1,4,4,80,1,1,1,1,2,1,2,2,5,5,4,5,5,2,5,4,1,2,5,5,5,5,5,5,5,5,5,5,2,7,0,6,4
2018-12-05 18:02:58,2018-12-05 18:12:50,0,*******,100,591,1,2018-12-05 18:12:50,R_2qEOSnPOxpuz5OU,*******,*******,*******,*******,*******,*******,anonymous,EN,1,white ferrari,frank ocean,5bc4e0aa3ff0930001168945,2,2,3,1,78.598,130.626,131.239,17,2,3,2,2,63.271,154.901,180.125,9,3,4,3,2,100,2,2,1,1,1,1,1,2,3,3,4,4,2,3,4,3,2,2,3,4,4,4,4,5,5,4,3,4,3,7,0,3,3
2018-12-05 18:03:28,2018-12-05 18:13:25,0,*******,100,597,1,2018-12-05 18:13:26,R_1BQ3vFCtcsH8hja,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Love My Way ","Psychadelic Furs ",596dc172355b45000106d3d4,3,1,4,2,24.78,24.78,156.307,1,5,5,5,5,0,0,181.547,0,2,1,6,4,82,1,1,2,1,1,1,2,1,2,3,4,4,4,2,4,5,2,3,4,4,2,4,4,4,4,4,3,4,4,5,1,2,1
2018-12-05 18:01:37,2018-12-05 18:14:07,0,*******,100,749,1,2018-12-05 18:14:07,R_3j0eB54yuHOsemW,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Always ",Jbj,592689b738e8c000017a35bc,2,1,2,1,1.934,76.608,260.872,6,2,1,2,1,0,0,181.166,0,2,1,3,1,77,2,1,1,1,1,1,2,2,3,4,4,4,4,2,4,4,2,2,4,3,4,4,4,4,4,4,4,4,4,7,1,2,1
2018-12-05 18:17:14,2018-12-05 18:18:06,0,*******,100,52,1,2018-12-05 18:18:06,R_ZyMVXz2M5RomGu5,*******,*******,*******,*******,*******,*******,anonymous,EN,2,Supermarket flowers,Ed Sheeran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 18:08:47,2018-12-05 18:18:58,0,*******,100,610,1,2018-12-05 18:18:58,R_pz8T5Gsra4uhE7T,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Beauty and the beast - bugzy malone,bugzy malone,5b27c68b878ec200017b0d28,5,5,5,5,0,0,205.644,0,5,6,6,6,71.105,71.105,180.106,1,5,5,6,6,20,1,1,1,1,1,1,1,1,4,4,3,4,2,3,3,3,3,2,3,4,2,2,3,3,2,3,2,2,1,3,0,3,1
2018-12-05 18:18:44,2018-12-05 18:19:46,0,*******,100,61,1,2018-12-05 18:19:46,R_RPoEBkQLgE0xR8B,*******,*******,*******,*******,*******,*******,anonymous,EN,2,Skinny love,birdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 18:08:50,2018-12-05 18:21:04,0,*******,100,733,1,2018-12-05 18:21:04,R_2ro5ycWmEsELLw1,*******,*******,*******,*******,*******,*******,anonymous,EN,1,starman,David Bowie,5b05ae871794bc00013667b3,1,1,2,2,0,0,152.251,0,3,4,5,3,0,0,181.253,0,1,1,3,1,57,2,1,1,2,2,2,2,2,2,5,3,5,4,2,3,4,2,2,2,3,4,3,5,3,4,5,4,4,3,2,1,2,3
2018-12-05 18:07:51,2018-12-05 18:21:41,0,*******,100,829,1,2018-12-05 18:21:41,R_2XgmtVIbYprfIhQ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Dance with my father again,Luther Van Dross,5bf8c4fc6669ae000122f670,1,1,2,2,148,151.934,152.383,2,1,2,4,3,8.623,8.623,180.248,1,2,3,3,3,65,2,2,1,2,1,1,2,2,3,4,4,4,3,2,4,4,3,2,4,4,4,4,4,4,5,5,5,5,4,8,1,2,5
2018-12-05 18:11:44,2018-12-05 18:25:14,0,*******,100,810,1,2018-12-05 18:25:15,R_2bIb8av6E7RheOI,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Where’s my love - piano solo,"Syml ",5acbd2ea436f550001002904,6,3,4,4,139.568,139.568,140.62,1,5,3,4,5,60.441,166.229,180.058,17,6,3,5,6,70,2,2,1,1,1,1,2,2,4,4,5,5,4,2,4,4,3,2,5,2,4,4,5,4,4,4,3,3,2,2,0,5,1
2018-12-05 18:28:01,2018-12-05 18:28:21,0,*******,100,19,1,2018-12-05 18:28:21,R_6D0rspDAGdkrrzP,*******,*******,*******,*******,*******,*******,anonymous,EN,2,lego,ed sheeran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 18:33:09,2018-12-05 18:33:35,0,*******,100,25,1,2018-12-05 18:33:36,R_3JKGnfqAMatiqZp,*******,*******,*******,*******,*******,*******,anonymous,EN,2,Nickleback - how you remind me,nickleback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 18:22:35,2018-12-05 18:37:48,0,*******,100,913,1,2018-12-05 18:37:49,R_pgxVtJGIj5UrOs9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Feel my love ",Adele,5be9cc4cbd0b770001703b87,3,1,3,2,141.237,141.237,143.232,1,3,2,4,2,110.936,145.918,180.092,4,3,1,3,3,69,2,2,2,1,2,1,2,2,4,4,4,5,5,2,5,4,2,2,4,5,4,4,4,4,5,4,4,5,2,6,0,4,3
2018-12-05 18:29:48,2018-12-05 18:41:10,0,*******,100,682,1,2018-12-05 18:41:10,R_yF8cUdsc5zgF3Il,*******,*******,*******,*******,*******,*******,anonymous,EN,1,I Need A Doctor,"Dr Dre ft Eminem, Skylar Grey",5aeade84f00c7f00018f7807,5,3,5,5,0,0,145.3,0,4,4,5,4,0,0,180.012,0,5,4,6,5,61,2,1,1,2,1,1,2,2,4,4,4,4,4,2,4,4,1,1,4,4,4,4,4,4,5,5,4,3,3,3,0,4,3
2018-12-05 18:32:51,2018-12-05 18:42:08,0,*******,100,557,1,2018-12-05 18:42:09,R_1lmh3yWbqQjnUDT,*******,*******,*******,*******,*******,*******,anonymous,EN,1,I will follow you into the darkt,Death cab for cutie,5aeacdc026e9c60001fbcfef,1,1,1,1,0,0,140.629,0,1,2,3,2,0,0,180.814,0,2,2,2,2,29,2,2,2,1,1,1,2,2,2,4,4,3,4,2,4,4,2,3,2,2,3,4,4,4,4,4,2,4,2,7,1,3,1
2018-12-05 18:23:08,2018-12-05 18:42:37,0,*******,100,1169,1,2018-12-05 18:42:37,R_3oHBHH55bPTGjAi,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Wings,Birdie,5be969611781990001f867ac,1,1,2,2,0,0,138.416,0,1,1,4,1,23.828,62.155,180.169,3,2,2,4,1,65,2,1,2,1,1,1,2,2,4,5,4,5,4,4,4,5,3,2,3,3,4,4,5,3,5,4,5,5,5,7,1,5,3
2018-12-05 18:30:50,2018-12-05 18:43:49,0,*******,100,779,1,2018-12-05 18:43:50,R_1HjWeBFuZrzbbEm,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Woman's work,Kate Bush,5bf1fca17c3874000169ec57,1,1,2,1,0,0,153.148,0,1,1,2,2,178.068,178.068,180.096,1,2,2,2,2,75,2,1,1,1,1,1,2,2,4,4,5,5,5,2,4,5,2,2,4,3,4,4,4,4,4,4,4,4,2,7,1,2,4
2018-12-05 18:30:52,2018-12-05 18:44:01,0,*******,100,789,1,2018-12-05 18:44:02,R_2WCffnZvkatx4MZ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,What Would You Do,Bastille,5b6c992652abef00011e6497,3,3,3,2,0,0,142.935,0,3,3,4,2,164.004,164.004,180.008,1,3,3,4,4,8,1,1,2,1,2,1,2,2,4,4,5,5,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,5,2,5,1,5,5
2018-12-05 18:34:31,2018-12-05 18:44:07,0,*******,100,576,1,2018-12-05 18:44:07,R_2zl8Cbsqvsn0Dzu,*******,*******,*******,*******,*******,*******,anonymous,EN,1,simply the best,tina turner,5bb7ac5bf1f9ba000140f1ed,6,6,6,6,0,0,140.957,0,4,5,5,4,0,0,180.109,0,6,6,7,7,10,2,1,1,1,1,2,2,2,3,4,5,5,5,2,4,4,2,2,5,3,3,3,3,3,4,3,2,2,2,4,1,5,1
2018-12-05 18:30:37,2018-12-05 18:44:16,0,*******,100,819,1,2018-12-05 18:44:17,R_1FP9LsB5uCOm0nT,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Zzyxz Rd,Stone Sour,5731287a070de6000d42c72d,2,1,1,1,0,0,144.582,0,2,3,4,2,0,0,181.797,0,3,3,4,2,70,2,1,1,1,2,1,2,2,4,4,3,5,4,4,5,4,2,3,4,4,4,4,5,3,4,4,2,4,3,5,0,3,4
2018-12-05 18:28:20,2018-12-05 18:45:25,0,*******,100,1024,1,2018-12-05 18:45:26,R_3NSyqPQcxvk8rzr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"all of you ",john legend,5aec16b34a52e5000167c6b5,1,1,1,1,0,0,183.738,0,4,5,6,3,0,0,180.109,0,4,5,5,4,90,1,1,1,2,1,1,2,2,4,3,4,5,4,3,4,4,2,3,3,3,3,4,4,4,4,4,4,4,4,6,0,2,1
2018-12-05 18:37:36,2018-12-05 18:46:11,0,*******,100,515,1,2018-12-05 18:46:11,R_7ZCoi40NyBKjfLr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,If it means a lot to you,A day to remember,5b6afa2cd9b99600012ec710,2,1,1,1,0,0,142.2,0,2,1,1,1,0,0,180.021,0,2,1,2,1,9,2,1,1,2,2,2,2,2,5,3,2,4,3,2,4,4,3,4,4,4,1,1,4,1,1,1,1,1,1,7,1,2,1
2018-12-05 18:36:15,2018-12-05 18:47:56,0,*******,100,701,1,2018-12-05 18:47:56,R_W1H6T6Bwdet9SDf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Staring Through My Rear View,Tupac,5bfc21650ca8e900017f2afe,7,2,4,6,9.395,86.602,139.473,2,1,3,6,1,6.61,6.61,180.006,1,7,5,6,7,65,1,1,1,1,1,1,1,2,5,4,4,5,4,1,5,4,3,2,4,5,5,5,5,5,5,5,5,5,2,2,1,7,2
2018-12-05 18:29:10,2018-12-05 18:49:30,0,*******,100,1219,1,2018-12-05 18:49:31,R_3fHnAlHw4eeKuY3,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Hello,Adele,59d65ad8e2762800015eb51b,2,2,2,2,0,0,207.344,0,2,2,2,2,0,0,180.132,0,3,3,3,3,61,2,2,2,1,1,1,2,2,4,4,4,4,4,3,3,4,3,2,4,3,4,4,4,4,4,3,2,2,2,7,1,3,4
2018-12-05 18:41:14,2018-12-05 18:50:20,0,*******,100,545,1,2018-12-05 18:50:20,R_20SfRaBAQdYcT2D,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Otherside,Macklemore,5b93d26b131f26000173e8b3,4,2,3,1,45.367,118.294,141.102,7,5,6,6,5,5.284,176.755,180.027,7,4,4,4,5,42,1,1,2,1,1,1,2,2,3,4,4,3,4,2,4,4,2,2,3,4,4,4,4,3,4,3,3,4,4,5,0,3,2
2018-12-05 18:39:55,2018-12-05 18:51:37,0,*******,100,701,1,2018-12-05 18:51:37,R_1mUVV1ABTMs3T3A,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Tintin in Tibet,Mount Eerie,5b1a86044c72120001f1ec4d,3,2,4,2,150.428,150.428,152.449,1,3,2,3,2,0,0,180.008,0,3,3,5,2,33,2,1,2,1,1,1,1,2,4,4,4,4,3,2,4,5,2,1,4,3,4,4,5,4,5,3,2,4,1,3,0,5,1
2018-12-05 18:37:38,2018-12-05 18:51:41,0,*******,100,843,1,2018-12-05 18:51:42,R_OJ9yOCcMOxRMpEt,*******,*******,*******,*******,*******,*******,anonymous,EN,1,These are the days of our lives,Queen,5be9b2c73d783e0001428572,2,1,2,1,0,0,138.348,0,2,3,3,3,0,0,181.992,0,3,4,3,3,89,2,1,1,2,1,1,2,2,3,2,5,3,3,4,2,2,3,2,4,3,2,3,4,3,3,3,2,1,2,4,1,3,1
2018-12-05 18:42:56,2018-12-05 18:56:00,0,*******,100,783,1,2018-12-05 18:56:00,R_3JhqzaLiH5nrwiv,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Things,Louis Cole,5bcf365f937b3c00014396f6,2,1,1,2,0,0,142.739,0,1,1,3,1,166.994,177.099,180.036,2,3,1,2,1,58,2,2,2,1,1,1,2,2,4,5,5,4,4,1,5,4,1,2,4,4,4,3,2,2,4,4,3,4,1,4,1,2,3
2018-12-05 18:42:51,2018-12-05 18:58:22,0,*******,100,930,1,2018-12-05 18:58:22,R_3G2FdgheCNyceYt,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"'Untitled 2014' ",G DRAGON,5bf8726ddb80b20001788e85,3,1,2,1,0,0,151.592,0,4,2,2,1,0,0,181.588,0,4,3,2,1,85,2,1,1,1,1,1,2,2,4,5,2,4,5,2,5,4,1,3,4,4,2,4,4,4,4,3,2,5,1,2,1,6,4
2018-12-05 18:47:28,2018-12-05 18:58:23,0,*******,100,654,1,2018-12-05 18:58:23,R_9X1hcv9oqgMZAtP,*******,*******,*******,*******,*******,*******,anonymous,EN,1,If only,"Andrea bocelli ",59d3f6d0078dbe0001951185,5,7,6,5,173.191,173.191,173.938,1,6,5,6,4,178.65,178.65,180.115,1,6,7,7,7,89,1,2,1,1,1,1,2,2,4,4,4,5,4,4,2,4,2,3,4,4,5,4,5,4,5,5,4,5,5,8,1,4,1
2018-12-05 18:46:03,2018-12-05 18:58:51,0,*******,100,767,1,2018-12-05 18:58:51,R_1eERDvAnRIeeKlA,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Leave Out All The Rest ",Linkin Park,5beef8baaf11020001a4ffc7,4,1,3,2,152.188,152.188,154.093,1,4,1,4,2,0,0,180.143,0,4,1,4,3,71,2,1,2,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,4,4,3,5,4,5,5,4,5,5,5,5,2,6,3
2018-12-05 18:56:00,2018-12-05 18:59:11,0,*******,100,190,1,2018-12-05 18:59:11,R_3qJP2hrUnDAV4Ae,*******,*******,*******,*******,*******,*******,anonymous,EN,2,between the bars,elliot smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 18:48:49,2018-12-05 18:59:13,0,*******,100,623,1,2018-12-05 18:59:14,R_9LAn286EItgyOlP,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"lost without you ",freya ridings,5bfb3c41868b7d00019d291d,3,1,1,1,0,0,142.508,0,3,4,4,1,0,0,180.021,0,4,2,5,4,82,2,1,1,1,2,1,2,2,4,4,3,5,4,3,5,5,2,2,4,4,4,4,5,5,5,3,3,5,5,3,1,3,1
2018-12-05 18:47:05,2018-12-05 19:00:12,0,*******,100,786,1,2018-12-05 19:00:13,R_2wRLDS4H7eVexgi,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The Scientist,Coldplay,5aeb05657e3a290001815696,2,1,2,2,0,0,143.546,0,2,2,3,2,0,0,180.111,0,3,2,3,3,30,2,2,1,1,1,1,2,2,1,3,4,4,3,2,4,4,2,4,2,2,1,2,2,2,1,1,1,2,1,7,0,2,2
2018-12-05 18:51:41,2018-12-05 19:03:03,0,*******,100,682,1,2018-12-05 19:03:04,R_1GwgEN1ecaAO1F6,*******,*******,*******,*******,*******,*******,anonymous,EN,1,I’ll never love again,"Lady Gaga ",5a5107f48e62590001756f5b,1,1,2,1,146.297,147.081,147.595,2,1,1,3,1,28.876,28.876,180.127,1,1,1,3,2,82,2,1,2,1,1,1,2,2,3,4,2,2,2,3,4,4,2,2,3,4,4,4,4,3,5,4,4,4,1,7,1,3,1
2018-12-05 19:03:04,2018-12-05 19:03:37,0,*******,100,33,1,2018-12-05 19:03:38,R_DucUnRTNFNiaKSB,*******,*******,*******,*******,*******,*******,anonymous,EN,2,broken,lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 18:54:42,2018-12-05 19:04:09,0,*******,100,567,1,2018-12-05 19:04:10,R_2wjI1auPhGJOBFu,*******,*******,*******,*******,*******,*******,anonymous,EN,1,fix you,coldplay,5b8981608e29c7000107c48d,1,1,1,1,1.774,2.801,145.248,2,1,1,2,1,0,0,180.027,0,1,1,2,1,65,2,2,2,1,1,1,2,2,3,4,2,2,1,4,4,4,2,4,2,2,2,4,4,4,4,2,2,4,2,7,1,2,1
2018-12-05 18:54:37,2018-12-05 19:07:37,0,*******,100,780,1,2018-12-05 19:07:38,R_1EbdrhoMmYE4uIX,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Don't look back in anger ","Oasis ",59539359e59b950001b512b7,2,1,1,1,78.581,110.068,131.501,12,1,2,2,1,4.459,152.695,180.182,18,1,3,3,3,27,2,1,1,1,1,1,1,2,4,4,4,4,5,2,5,4,5,2,5,5,4,4,4,5,5,5,4,5,4,5,0,2,1
2018-12-05 18:57:01,2018-12-05 19:08:36,0,*******,100,694,1,2018-12-05 19:08:36,R_27OSFuPdj3I5uWq,*******,*******,*******,*******,*******,*******,anonymous,EN,1,what I've done,Linkinpark,5b475c9b241af9000151c2f7,2,1,1,1,144.56,144.56,145.59,1,2,1,3,3,0,0,180.06,0,3,2,3,3,34,2,1,1,1,1,2,2,1,4,5,5,4,4,2,4,4,2,3,4,5,4,5,5,5,5,5,3,4,2,4,0,5,1
2018-12-05 18:53:51,2018-12-05 19:10:04,0,*******,100,972,1,2018-12-05 19:10:04,R_9Sl8y4y7u1Zld0B,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Iris,Goo Goo Dolls,5bda523e0bde3200017055ca,3,3,3,3,0,0,141.667,0,3,4,5,5,4.477,158.782,180.027,4,5,5,6,5,88,2,1,1,1,1,1,2,1,4,4,5,5,5,2,1,2,2,1,2,5,3,4,5,2,5,4,4,4,2,8,1,3,5
2018-12-05 18:52:05,2018-12-05 19:10:09,0,*******,100,1083,1,2018-12-05 19:10:09,R_233sMHOH122x6Ex,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"We don’t have to take our clothes off ",Ella eyre,5bfc830fa1f050000101f9b0,5,1,2,3,143.745,144.931,144.988,4,1,7,6,1,8.21,8.21,180.028,1,5,1,4,4,78,2,2,1,2,1,1,2,2,4,5,4,5,2,2,5,5,2,2,2,4,3,4,4,5,3,4,4,4,3,1,1,8,4
2018-12-05 18:50:10,2018-12-05 19:10:52,0,*******,100,1241,1,2018-12-05 19:10:52,R_3hmErsbMBBN3x1v,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Goodbye my lover,"James blunt ",5bbfd9ccd34ee70001d4361c,2,1,3,4,0,0,133.609,0,1,5,6,4,0,0,180.16,0,6,2,6,6,79,2,1,2,1,1,1,2,1,4,5,4,5,5,1,5,5,4,1,4,4,3,3,4,4,4,4,4,4,2,3,1,2,2
