StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,musicaccess,sad.song,sad.song.artist,ProlificID,deq_1_1,deq_1_2,deq_1_3,deq_1_4,mip.timinmg_First Click,mip.timinmg_Last Click,mip.timinmg_Page Submit,mip.timinmg_Click Count,deq_2_1,deq_2_2,deq_2_3,deq_2_4,song.timing_First Click,song.timing_Last Click,song.timing_Page Submit,song.timing_Click Count,deq_3_1,deq_3_2,deq_3_3,deq_3_4,reg.use_1,mecscale_1,mecscale_2,mecscale_3,mecscale_4,mecscale_5,mecscale_6,mecscale_7,mecscale_8,rrq_1,rrq_2,rrq_3,rrq_4,rrq_5,rrq_6,rrq_7,rrq_8,rrq_9,rrq_10,rrq_11,rrq_12,musebaq_1,musebaq_2,musebaq_3,musebaq_4,musebaq_5,musebaq_6,musebaq_7,musebaq_8,musebaq_9,age,gender,hours.listen,Q77,musebaq,Baseline,PostInduction,PostListening,rumination,BSR,Entrainment,Conditioning,Contagion,Imagery,Memory,Expectancy,Appraisal
2018-12-05T17:48:24Z,2018-12-05T18:03:18Z,0,*******,100,894,1,2018-12-05T18:03:19Z,R_vV113a5LxUiF1YZ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Fairytale of New York,The Pouges & Kirsty McColl,5bb90f8f945b460001e7d5f1,3,5,5,6,139.363,139.363,141.072,1,5,6,6,6,28.974,79.029,180.044,5,5,6,7,6,68,2,1,1,1,1,1,2,2,3,4,4,5,4,2,4,4,4,2,4,4,4,3,4,3,4,4,3,4,4,24,0,3,1,33,19,23,24,3.6666666666666665,1,0,0,0,0,0,1,1
2018-12-05T17:48:48Z,2018-12-05T18:05:09Z,0,*******,100,981,1,2018-12-05T18:05:10Z,R_12g9y6owJ8cDmZn,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Somewhere over the rainbow,Judy Garland,5c06c678594d92000166c047,4,5,4,4,153.058,153.058,153.957,1,4,4,5,4,11.165,138.931,180.12,6,6,5,6,6,85,1,1,1,1,1,1,2,2,4,4,5,4,4,1,4,4,2,2,4,4,4,4,4,3,5,5,5,5,4,25,0,8,1,39,17,17,23,3.5,0,0,0,0,0,0,1,1
2018-12-05T17:53:10Z,2018-12-05T18:05:58Z,0,*******,100,767,1,2018-12-05T18:05:58Z,R_2QGJD1SdaBAFi0H,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Time To Say Goodbye,Andrea Bocelli,5a7df8a0b093f80001a79a72,3,1,1,1,0,0,139.693,0,1,1,4,1,0,0,181.243,0,2,1,2,1,29,2,2,1,2,2,2,1,2,4,4,4,4,4,2,4,4,2,2,2,4,4,4,4,4,4,4,1,2,2,24,0,5,3,29,6,7,6,3.3333333333333335,1,1,0,1,1,1,0,1
2018-12-05T17:56:47Z,2018-12-05T18:07:18Z,0,*******,100,631,1,2018-12-05T18:07:19Z,R_12rpNlqYHT41C8H,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Lovely,Billie Eilish & Khalid,5b9118ad2f7c0c000181e6dc,2,1,2,1,0,0,146.09,0,3,5,5,4,172.539,177.047,180.082,2,4,3,5,6,91,2,1,2,1,1,1,2,2,4,4,3,5,5,2,5,4,3,2,5,4,5,5,4,4,5,5,5,5,4,18,1,4,1,42,6,17,18,3.8333333333333335,1,0,1,0,0,0,1,1
2018-12-05T17:58:46Z,2018-12-05T18:07:27Z,0,*******,100,520,1,2018-12-05T18:07:27Z,R_2aX23uACu2zk0kb,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The Scientist,Coldplay,5aa29e551ade740001b94c25,3,3,2,4,0,0,140.285,0,2,6,6,5,0,0,180.01,0,4,3,4,2,61,2,1,1,1,1,1,2,2,4,4,5,5,4,2,4,5,1,2,4,4,2,4,4,4,5,5,5,4,2,22,0,3,1,35,12,19,13,3.6666666666666665,1,0,0,0,0,0,1,1
2018-12-05T18:02:18Z,2018-12-05T18:11:43Z,0,*******,100,564,1,2018-12-05T18:11:43Z,R_1jSTnEp9fnHGfK6,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Six Years,Old Gray,5978de6ca0b66b0001ea6bca,3,1,2,4,0,0,139.997,0,3,1,3,4,0,0,180.009,0,3,1,4,4,80,1,1,1,1,2,1,2,2,5,5,4,5,5,2,5,4,1,2,5,5,5,5,5,5,5,5,5,5,2,24,0,6,4,42,10,11,12,4,0,0,0,0,1,0,1,1
2018-12-05T18:02:58Z,2018-12-05T18:12:50Z,0,*******,100,591,1,2018-12-05T18:12:50Z,R_2qEOSnPOxpuz5OU,*******,*******,*******,*******,*******,*******,anonymous,EN,1,white ferrari,frank ocean,5bc4e0aa3ff0930001168945,2,2,3,1,78.598,130.626,131.239,17,2,3,2,2,63.271,154.901,180.125,9,3,4,3,2,100,2,2,1,1,1,1,1,2,3,3,4,4,2,3,4,3,2,2,3,4,4,4,4,5,5,4,3,4,3,24,0,3,3,36,8,9,12,3.0833333333333335,1,1,0,0,0,0,0,1
2018-12-05T18:03:28Z,2018-12-05T18:13:25Z,0,*******,100,597,1,2018-12-05T18:13:26Z,R_1BQ3vFCtcsH8hja,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Love My Way,Psychadelic Furs,596dc172355b45000106d3d4,3,1,4,2,24.78,24.78,156.307,1,5,5,5,5,0,0,181.547,0,2,1,6,4,82,1,1,2,1,1,1,2,1,2,3,4,4,4,2,4,5,2,3,4,4,2,4,4,4,4,4,3,4,4,22,1,2,1,33,10,20,13,3.4166666666666665,0,0,1,0,0,0,1,0
2018-12-05T18:01:37Z,2018-12-05T18:14:07Z,0,*******,100,749,1,2018-12-05T18:14:07Z,R_3j0eB54yuHOsemW,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Always,Jbj,592689b738e8c000017a35bc,2,1,2,1,1.934,76.608,260.872,6,2,1,2,1,0,0,181.166,0,2,1,3,1,77,2,1,1,1,1,1,2,2,3,4,4,4,4,2,4,4,2,2,4,3,4,4,4,4,4,4,4,4,4,24,1,2,1,36,6,6,7,3.3333333333333335,1,0,0,0,0,0,1,1
2018-12-05T18:08:47Z,2018-12-05T18:18:58Z,0,*******,100,610,1,2018-12-05T18:18:58Z,R_pz8T5Gsra4uhE7T,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Beauty and the beast - bugzy malone,bugzy malone,5b27c68b878ec200017b0d28,5,5,5,5,0,0,205.644,0,5,6,6,6,71.105,71.105,180.106,1,5,5,6,6,20,1,1,1,1,1,1,1,1,4,4,3,4,2,3,3,3,3,2,3,4,2,2,3,3,2,3,2,2,1,20,0,3,1,20,20,23,22,3.1666666666666665,0,0,0,0,0,0,0,0
2018-12-05T18:08:50Z,2018-12-05T18:21:04Z,0,*******,100,733,1,2018-12-05T18:21:04Z,R_2ro5ycWmEsELLw1,*******,*******,*******,*******,*******,*******,anonymous,EN,1,starman,David Bowie,5b05ae871794bc00013667b3,1,1,2,2,0,0,152.251,0,3,4,5,3,0,0,181.253,0,1,1,3,1,57,2,1,1,2,2,2,2,2,2,5,3,5,4,2,3,4,2,2,2,3,4,3,5,3,4,5,4,4,3,19,1,2,3,35,6,15,6,3.0833333333333335,1,0,0,1,1,1,1,1
2018-12-05T18:07:51Z,2018-12-05T18:21:41Z,0,*******,100,829,1,2018-12-05T18:21:41Z,R_2XgmtVIbYprfIhQ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Dance with my father again,Luther Van Dross,5bf8c4fc6669ae000122f670,1,1,2,2,148,151.934,152.383,2,1,2,4,3,8.623,8.623,180.248,1,2,3,3,3,65,2,2,1,2,1,1,2,2,3,4,4,4,3,2,4,4,3,2,4,4,4,4,4,4,5,5,5,5,4,25,1,2,5,40,6,10,11,3.4166666666666665,1,1,0,1,0,0,1,1
2018-12-05T18:11:44Z,2018-12-05T18:25:14Z,0,*******,100,810,1,2018-12-05T18:25:15Z,R_2bIb8av6E7RheOI,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Where’s my love - piano solo,Syml,5acbd2ea436f550001002904,6,3,4,4,139.568,139.568,140.62,1,5,3,4,5,60.441,166.229,180.058,17,6,3,5,6,70,2,2,1,1,1,1,2,2,4,4,5,5,4,2,4,4,3,2,5,2,4,4,5,4,4,4,3,3,2,19,0,5,1,33,17,17,20,3.6666666666666665,1,1,0,0,0,0,1,1
2018-12-05T18:22:35Z,2018-12-05T18:37:48Z,0,*******,100,913,1,2018-12-05T18:37:49Z,R_pgxVtJGIj5UrOs9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Feel my love,Adele,5be9cc4cbd0b770001703b87,3,1,3,2,141.237,141.237,143.232,1,3,2,4,2,110.936,145.918,180.092,4,3,1,3,3,69,2,2,2,1,2,1,2,2,4,4,4,5,5,2,5,4,2,2,4,5,4,4,4,4,5,4,4,5,2,23,0,4,3,36,9,11,10,3.8333333333333335,1,1,1,0,1,0,1,1
2018-12-05T18:29:48Z,2018-12-05T18:41:10Z,0,*******,100,682,1,2018-12-05T18:41:10Z,R_yF8cUdsc5zgF3Il,*******,*******,*******,*******,*******,*******,anonymous,EN,1,I Need A Doctor,"Dr Dre ft Eminem, Skylar Grey",5aeade84f00c7f00018f7807,5,3,5,5,0,0,145.3,0,4,4,5,4,0,0,180.012,0,5,4,6,5,61,2,1,1,2,1,1,2,2,4,4,4,4,4,2,4,4,1,1,4,4,4,4,4,4,5,5,4,3,3,20,0,4,3,36,18,17,20,3.3333333333333335,1,0,0,1,0,0,1,1
2018-12-05T18:32:51Z,2018-12-05T18:42:08Z,0,*******,100,557,1,2018-12-05T18:42:09Z,R_1lmh3yWbqQjnUDT,*******,*******,*******,*******,*******,*******,anonymous,EN,1,I will follow you into the darkt,Death cab for cutie,5aeacdc026e9c60001fbcfef,1,1,1,1,0,0,140.629,0,1,2,3,2,0,0,180.814,0,2,2,2,2,29,2,2,2,1,1,1,2,2,2,4,4,3,4,2,4,4,2,3,2,2,3,4,4,4,4,4,2,4,2,24,1,3,1,31,4,8,8,3,1,1,1,0,0,0,1,1
2018-12-05T18:23:08Z,2018-12-05T18:42:37Z,0,*******,100,1169,1,2018-12-05T18:42:37Z,R_3oHBHH55bPTGjAi,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Wings,Birdie,5be969611781990001f867ac,1,1,2,2,0,0,138.416,0,1,1,4,1,23.828,62.155,180.169,3,2,2,4,1,65,2,1,2,1,1,1,2,2,4,5,4,5,4,4,4,5,3,2,3,3,4,4,5,3,5,4,5,5,5,24,1,5,3,40,6,7,9,3.8333333333333335,1,0,1,0,0,0,1,1
2018-12-05T18:30:50Z,2018-12-05T18:43:49Z,0,*******,100,779,1,2018-12-05T18:43:50Z,R_1HjWeBFuZrzbbEm,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Woman's work,Kate Bush,5bf1fca17c3874000169ec57,1,1,2,1,0,0,153.148,0,1,1,2,2,178.068,178.068,180.096,1,2,2,2,2,75,2,1,1,1,1,1,2,2,4,4,5,5,5,2,4,5,2,2,4,3,4,4,4,4,4,4,4,4,2,24,1,2,4,34,5,6,8,3.75,1,0,0,0,0,0,1,1
2018-12-05T18:30:52Z,2018-12-05T18:44:01Z,0,*******,100,789,1,2018-12-05T18:44:02Z,R_2WCffnZvkatx4MZ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,What Would You Do,Bastille,5b6c992652abef00011e6497,3,3,3,2,0,0,142.935,0,3,3,4,2,164.004,164.004,180.008,1,3,3,4,4,8,1,1,2,1,2,1,2,2,4,4,5,5,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,5,2,22,1,5,5,35,11,12,14,3.9166666666666665,0,0,1,0,1,0,1,1
2018-12-05T18:34:31Z,2018-12-05T18:44:07Z,0,*******,100,576,1,2018-12-05T18:44:07Z,R_2zl8Cbsqvsn0Dzu,*******,*******,*******,*******,*******,*******,anonymous,EN,1,simply the best,tina turner,5bb7ac5bf1f9ba000140f1ed,6,6,6,6,0,0,140.957,0,4,5,5,4,0,0,180.109,0,6,6,7,7,10,2,1,1,1,1,2,2,2,3,4,5,5,5,2,4,4,2,2,5,3,3,3,3,3,4,3,2,2,2,21,1,5,1,25,24,18,26,3.6666666666666665,1,0,0,0,0,1,1,1
2018-12-05T18:30:37Z,2018-12-05T18:44:16Z,0,*******,100,819,1,2018-12-05T18:44:17Z,R_1FP9LsB5uCOm0nT,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Zzyxz Rd,Stone Sour,5731287a070de6000d42c72d,2,1,1,1,0,0,144.582,0,2,3,4,2,0,0,181.797,0,3,3,4,2,70,2,1,1,1,2,1,2,2,4,4,3,5,4,4,5,4,2,3,4,4,4,4,5,3,4,4,2,4,3,22,0,3,4,33,5,11,12,3.8333333333333335,1,0,0,0,1,0,1,1
2018-12-05T18:28:20Z,2018-12-05T18:45:25Z,0,*******,100,1024,1,2018-12-05T18:45:26Z,R_3NSyqPQcxvk8rzr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,all of you,john legend,5aec16b34a52e5000167c6b5,1,1,1,1,0,0,183.738,0,4,5,6,3,0,0,180.109,0,4,5,5,4,90,1,1,1,2,1,1,2,2,4,3,4,5,4,3,4,4,2,3,3,3,3,4,4,4,4,4,4,4,4,23,0,2,1,35,4,18,18,3.5,0,0,0,1,0,0,1,1
2018-12-05T18:37:36Z,2018-12-05T18:46:11Z,0,*******,100,515,1,2018-12-05T18:46:11Z,R_7ZCoi40NyBKjfLr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,If it means a lot to you,A day to remember,5b6afa2cd9b99600012ec710,2,1,1,1,0,0,142.2,0,2,1,1,1,0,0,180.021,0,2,1,2,1,9,2,1,1,2,2,2,2,2,5,3,2,4,3,2,4,4,3,4,4,4,1,1,4,1,1,1,1,1,1,24,1,2,1,12,5,5,6,3.5,1,0,0,1,1,1,1,1
2018-12-05T18:36:15Z,2018-12-05T18:47:56Z,0,*******,100,701,1,2018-12-05T18:47:56Z,R_W1H6T6Bwdet9SDf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Staring Through My Rear View,Tupac,5bfc21650ca8e900017f2afe,7,2,4,6,9.395,86.602,139.473,2,1,3,6,1,6.61,6.61,180.006,1,7,5,6,7,65,1,1,1,1,1,1,1,2,5,4,4,5,4,1,5,4,3,2,4,5,5,5,5,5,5,5,5,5,2,19,1,7,2,42,19,11,25,3.8333333333333335,0,0,0,0,0,0,0,1
2018-12-05T18:29:10Z,2018-12-05T18:49:30Z,0,*******,100,1219,1,2018-12-05T18:49:31Z,R_3fHnAlHw4eeKuY3,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Hello,Adele,59d65ad8e2762800015eb51b,2,2,2,2,0,0,207.344,0,2,2,2,2,0,0,180.132,0,3,3,3,3,61,2,2,2,1,1,1,2,2,4,4,4,4,4,3,3,4,3,2,4,3,4,4,4,4,4,3,2,2,2,24,1,3,4,29,8,8,12,3.5,1,1,1,0,0,0,1,1
2018-12-05T18:41:14Z,2018-12-05T18:50:20Z,0,*******,100,545,1,2018-12-05T18:50:20Z,R_20SfRaBAQdYcT2D,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Otherside,Macklemore,5b93d26b131f26000173e8b3,4,2,3,1,45.367,118.294,141.102,7,5,6,6,5,5.284,176.755,180.027,7,4,4,4,5,42,1,1,2,1,1,1,2,2,3,4,4,3,4,2,4,4,2,2,3,4,4,4,4,3,4,3,3,4,4,22,0,3,2,33,10,22,17,3.25,0,0,1,0,0,0,1,1
2018-12-05T18:39:55Z,2018-12-05T18:51:37Z,0,*******,100,701,1,2018-12-05T18:51:37Z,R_1mUVV1ABTMs3T3A,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Tintin in Tibet,Mount Eerie,5b1a86044c72120001f1ec4d,3,2,4,2,150.428,150.428,152.449,1,3,2,3,2,0,0,180.008,0,3,3,5,2,33,2,1,2,1,1,1,1,2,4,4,4,4,3,2,4,5,2,1,4,3,4,4,5,4,5,3,2,4,1,20,0,5,1,32,11,10,13,3.3333333333333335,1,0,1,0,0,0,0,1
2018-12-05T18:37:38Z,2018-12-05T18:51:41Z,0,*******,100,843,1,2018-12-05T18:51:42Z,R_OJ9yOCcMOxRMpEt,*******,*******,*******,*******,*******,*******,anonymous,EN,1,These are the days of our lives,Queen,5be9b2c73d783e0001428572,2,1,2,1,0,0,138.348,0,2,3,3,3,0,0,181.992,0,3,4,3,3,89,2,1,1,2,1,1,2,2,3,2,5,3,3,4,2,2,3,2,4,3,2,3,4,3,3,3,2,1,2,21,1,3,1,23,6,11,13,3,1,0,0,1,0,0,1,1
2018-12-05T18:42:56Z,2018-12-05T18:56:00Z,0,*******,100,783,1,2018-12-05T18:56:00Z,R_3JhqzaLiH5nrwiv,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Things,Louis Cole,5bcf365f937b3c00014396f6,2,1,1,2,0,0,142.739,0,1,1,3,1,166.994,177.099,180.036,2,3,1,2,1,58,2,2,2,1,1,1,2,2,4,5,5,4,4,1,5,4,1,2,4,4,4,3,2,2,4,4,3,4,1,21,1,2,3,27,6,6,7,3.5833333333333335,1,1,1,0,0,0,1,1
2018-12-05T18:42:51Z,2018-12-05T18:58:22Z,0,*******,100,930,1,2018-12-05T18:58:22Z,R_3G2FdgheCNyceYt,*******,*******,*******,*******,*******,*******,anonymous,EN,1,'Untitled 2014',G DRAGON,5bf8726ddb80b20001788e85,3,1,2,1,0,0,151.592,0,4,2,2,1,0,0,181.588,0,4,3,2,1,85,2,1,1,1,1,1,2,2,4,5,2,4,5,2,5,4,1,3,4,4,2,4,4,4,4,3,2,5,1,19,1,6,4,29,7,9,10,3.5833333333333335,1,0,0,0,0,0,1,1
2018-12-05T18:47:28Z,2018-12-05T18:58:23Z,0,*******,100,654,1,2018-12-05T18:58:23Z,R_9X1hcv9oqgMZAtP,*******,*******,*******,*******,*******,*******,anonymous,EN,1,If only,Andrea bocelli,59d3f6d0078dbe0001951185,5,7,6,5,173.191,173.191,173.938,1,6,5,6,4,178.65,178.65,180.115,1,6,7,7,7,89,1,2,1,1,1,1,2,2,4,4,4,5,4,4,2,4,2,3,4,4,5,4,5,4,5,5,4,5,5,25,1,4,1,42,23,21,27,3.6666666666666665,0,1,0,0,0,0,1,1
2018-12-05T18:46:03Z,2018-12-05T18:58:51Z,0,*******,100,767,1,2018-12-05T18:58:51Z,R_1eERDvAnRIeeKlA,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Leave Out All The Rest,Linkin Park,5beef8baaf11020001a4ffc7,4,1,3,2,152.188,152.188,154.093,1,4,1,4,2,0,0,180.143,0,4,1,4,3,71,2,1,2,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,4,4,3,5,4,5,5,4,5,5,5,22,2,6,3,41,10,11,12,3.5,1,0,1,0,0,0,1,1
2018-12-05T18:48:49Z,2018-12-05T18:59:13Z,0,*******,100,623,1,2018-12-05T18:59:14Z,R_9LAn286EItgyOlP,*******,*******,*******,*******,*******,*******,anonymous,EN,1,lost without you,freya ridings,5bfb3c41868b7d00019d291d,3,1,1,1,0,0,142.508,0,3,4,4,1,0,0,180.021,0,4,2,5,4,82,2,1,1,1,2,1,2,2,4,4,3,5,4,3,5,5,2,2,4,4,4,4,5,5,5,3,3,5,5,20,1,3,1,39,6,12,15,3.75,1,0,0,0,1,0,1,1
2018-12-05T18:47:05Z,2018-12-05T19:00:12Z,0,*******,100,786,1,2018-12-05T19:00:13Z,R_2wRLDS4H7eVexgi,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The Scientist,Coldplay,5aeb05657e3a290001815696,2,1,2,2,0,0,143.546,0,2,2,3,2,0,0,180.111,0,3,2,3,3,30,2,2,1,1,1,1,2,2,1,3,4,4,3,2,4,4,2,4,2,2,1,2,2,2,1,1,1,2,1,24,0,2,2,13,7,9,11,2.9166666666666665,1,1,0,0,0,0,1,1
2018-12-05T18:51:41Z,2018-12-05T19:03:03Z,0,*******,100,682,1,2018-12-05T19:03:04Z,R_1GwgEN1ecaAO1F6,*******,*******,*******,*******,*******,*******,anonymous,EN,1,I’ll never love again,Lady Gaga,5a5107f48e62590001756f5b,1,1,2,1,146.297,147.081,147.595,2,1,1,3,1,28.876,28.876,180.127,1,1,1,3,2,82,2,1,2,1,1,1,2,2,3,4,2,2,2,3,4,4,2,2,3,4,4,4,4,3,5,4,4,4,1,24,1,3,1,33,5,6,7,2.9166666666666665,1,0,1,0,0,0,1,1
2018-12-05T18:54:42Z,2018-12-05T19:04:09Z,0,*******,100,567,1,2018-12-05T19:04:10Z,R_2wjI1auPhGJOBFu,*******,*******,*******,*******,*******,*******,anonymous,EN,1,fix you,coldplay,5b8981608e29c7000107c48d,1,1,1,1,1.774,2.801,145.248,2,1,1,2,1,0,0,180.027,0,1,1,2,1,65,2,2,2,1,1,1,2,2,3,4,2,2,1,4,4,4,2,4,2,2,2,4,4,4,4,2,2,4,2,24,1,2,1,28,4,5,5,2.8333333333333335,1,1,1,0,0,0,1,1
2018-12-05T18:54:37Z,2018-12-05T19:07:37Z,0,*******,100,780,1,2018-12-05T19:07:38Z,R_1EbdrhoMmYE4uIX,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Don't look back in anger,Oasis,59539359e59b950001b512b7,2,1,1,1,78.581,110.068,131.501,12,1,2,2,1,4.459,152.695,180.182,18,1,3,3,3,27,2,1,1,1,1,1,1,2,4,4,4,4,5,2,5,4,5,2,5,5,4,4,4,5,5,5,4,5,4,22,0,2,1,40,5,6,10,4.083333333333333,1,0,0,0,0,0,0,1
2018-12-05T18:57:01Z,2018-12-05T19:08:36Z,0,*******,100,694,1,2018-12-05T19:08:36Z,R_27OSFuPdj3I5uWq,*******,*******,*******,*******,*******,*******,anonymous,EN,1,what I've done,Linkinpark,5b475c9b241af9000151c2f7,2,1,1,1,144.56,144.56,145.59,1,2,1,3,3,0,0,180.06,0,3,2,3,3,34,2,1,1,1,1,2,2,1,4,5,5,4,4,2,4,4,2,3,4,5,4,5,5,5,5,5,3,4,2,21,0,5,1,38,5,9,11,3.8333333333333335,1,0,0,0,0,1,1,0
2018-12-05T18:53:51Z,2018-12-05T19:10:04Z,0,*******,100,972,1,2018-12-05T19:10:04Z,R_9Sl8y4y7u1Zld0B,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Iris,Goo Goo Dolls,5bda523e0bde3200017055ca,3,3,3,3,0,0,141.667,0,3,4,5,5,4.477,158.782,180.027,4,5,5,6,5,88,2,1,1,1,1,1,2,1,4,4,5,5,5,2,1,2,2,1,2,5,3,4,5,2,5,4,4,4,2,25,1,3,5,33,12,17,21,3.1666666666666665,1,0,0,0,0,0,1,0
2018-12-05T18:52:05Z,2018-12-05T19:10:09Z,0,*******,100,1083,1,2018-12-05T19:10:09Z,R_233sMHOH122x6Ex,*******,*******,*******,*******,*******,*******,anonymous,EN,1,We don’t have to take our clothes off,Ella eyre,5bfc830fa1f050000101f9b0,5,1,2,3,143.745,144.931,144.988,4,1,7,6,1,8.21,8.21,180.028,1,5,1,4,4,78,2,2,1,2,1,1,2,2,4,5,4,5,2,2,5,5,2,2,2,4,3,4,4,5,3,4,4,4,3,18,1,8,4,34,11,15,14,3.5,1,1,0,1,0,0,1,1
2018-12-05T18:50:10Z,2018-12-05T19:10:52Z,0,*******,100,1241,1,2018-12-05T19:10:52Z,R_3hmErsbMBBN3x1v,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Goodbye my lover,James blunt,5bbfd9ccd34ee70001d4361c,2,1,3,4,0,0,133.609,0,1,5,6,4,0,0,180.16,0,6,2,6,6,79,2,1,2,1,1,1,2,1,4,5,4,5,5,1,5,5,4,1,4,4,3,3,4,4,4,4,4,4,2,20,1,2,2,32,10,16,20,3.9166666666666665,1,0,1,0,0,0,1,0
2018-12-05T19:01:02Z,2018-12-05T19:11:51Z,0,*******,100,648,1,2018-12-05T19:11:51Z,R_3KJf2vmat0kTqvh,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Peak,Anne-Marie,5b8d71f759917c00017571c8,5,3,2,4,0,0,148.826,0,5,3,4,2,0,0,180.025,0,5,3,4,2,89,1,2,2,1,2,2,2,2,5,5,5,5,5,1,5,5,1,1,5,5,1,5,5,5,5,3,4,4,1,20,1,5,6,33,14,14,14,4,0,1,1,0,1,1,1,1
2018-12-05T19:02:40Z,2018-12-05T19:13:24Z,0,*******,100,643,1,2018-12-05T19:13:25Z,R_1IlULlN33g1jMGn,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Unforgiven,Metallica,5b0ea5ea30d5620001558164,1,4,4,4,0,0,145.055,0,1,1,1,1,0,0,181.176,0,1,4,5,4,71,1,1,1,1,1,1,1,2,3,5,5,5,5,1,5,5,1,2,5,3,1,1,1,1,1,1,1,1,1,24,1,3,4,9,13,4,14,3.75,0,0,0,0,0,0,0,1
2018-12-05T19:04:08Z,2018-12-05T19:15:14Z,0,*******,100,666,1,2018-12-05T19:15:14Z,R_8B4gTIih7ilN3Hz,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Goodbye my lover,James blunt,5b081199f89c8d0001328df9,3,1,5,3,144.297,146.095,147.036,2,3,2,5,3,0,0,180.014,0,4,2,4,4,63,2,2,2,1,2,1,2,2,5,5,5,4,4,1,5,4,1,1,5,5,4,4,4,2,5,4,4,4,2,23,0,6,4,33,12,13,14,3.75,1,1,1,0,1,0,1,1
2018-12-05T18:53:57Z,2018-12-05T19:15:20Z,0,*******,100,1282,1,2018-12-05T19:15:20Z,R_0NzSa2LcSacAdu9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,All of me,John Legend,5bda240a117b2500015c56ab,3,3,3,3,3.861,139.661,140.681,3,2,2,2,2,0,0,180.041,0,2,2,2,2,83,2,1,1,1,1,1,2,1,2,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,21,1,4,1,36,12,8,8,3.5,1,0,0,0,0,0,1,0
2018-12-05T19:03:53Z,2018-12-05T19:15:32Z,0,*******,100,699,1,2018-12-05T19:15:32Z,R_1mqEOiVOuddbFr3,*******,*******,*******,*******,*******,*******,anonymous,EN,1,broken,lund,5bf1bae8c2f4400001771562,4,1,2,3,26.677,161.015,161.686,3,4,5,6,6,7.681,165.271,180.23,3,6,5,7,7,92,2,1,2,1,2,1,2,2,5,4,5,4,5,2,4,5,2,2,4,5,4,4,5,5,5,3,4,4,5,18,1,4,3,39,10,21,25,3.9166666666666665,1,0,1,0,1,0,1,1
2018-12-05T19:05:04Z,2018-12-05T19:16:12Z,0,*******,100,668,1,2018-12-05T19:16:12Z,R_3mEXhduPeCjTLNf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,let it go,James bay,nataliehannam19@gmail.com,3,4,2,3,7.119,143.446,144.052,3,2,2,2,3,157.796,157.796,180.019,1,4,5,5,5,92,2,1,1,1,1,1,2,2,4,4,4,4,5,2,4,4,2,2,4,3,2,4,4,4,4,4,4,2,4,23,1,3,1,32,12,9,19,3.5,1,0,0,0,0,0,1,1
2018-12-05T19:05:39Z,2018-12-05T19:16:49Z,0,*******,100,670,1,2018-12-05T19:16:50Z,R_3kpQzhsUgaRGZwK,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Falling away with you,Muse,5c0004a72340e10001bfc3a0,2,1,2,4,15.278,67.548,143.279,2,2,1,2,4,0,0,180.151,0,4,1,3,5,76,2,1,1,1,2,1,2,2,2,4,2,4,4,2,3,4,2,3,4,4,3,4,4,3,5,4,2,4,2,22,0,4,3,31,9,9,13,3.1666666666666665,1,0,0,0,1,0,1,1
